,STATE,ST_CASE,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,WEATHER,DRUNK_DR
366,Alabama,10368,125,3050,25,7,2015,Saturday,0,10,Clear,1
367,Alabama,10369,47,0,26,7,2015,Sunday,2,30,Clear,0
368,Alabama,10370,73,3125,28,7,2015,Tuesday,9,10,Cloudy,0
369,Alabama,10371,39,0,28,7,2015,Tuesday,10,58,Clear,0
370,Alabama,10372,129,0,28,7,2015,Tuesday,20,55,Clear,2
371,Alabama,10373,15,100,19,7,2015,Sunday,8,10,Cloudy,0
372,Alabama,10374,83,0,31,7,2015,Friday,17,52,Clear,0
373,Alabama,10375,97,0,7,7,2015,Tuesday,18,30,Clear,0
374,Alabama,10376,73,1716,1,7,2015,Wednesday,7,16,Fog/Smog/Smoke,0
375,Alabama,10377,69,0,22,5,2015,Friday,6,30,Clear,0
376,Alabama,10378,1,0,12,6,2015,Friday,7,20,Rain,1
377,Alabama,10379,83,0,2,7,2015,Thursday,15,25,Cloudy,0
378,Alabama,10380,31,1030,1,7,2015,Wednesday,0,55,Clear,0
379,Alabama,10381,13,0,3,7,2015,Friday,22,50,Cloudy,0
380,Alabama,10382,115,0,5,7,2015,Sunday,15,35,Cloudy,0
381,Alabama,10383,97,0,7,7,2015,Tuesday,17,30,Clear,1
382,Alabama,10384,73,0,7,7,2015,Tuesday,17,15,Clear,0
383,Alabama,10385,113,0,8,7,2015,Wednesday,10,18,Clear,0
384,Alabama,10386,109,0,9,7,2015,Thursday,17,30,Rain,0
385,Alabama,10387,117,0,9,7,2015,Thursday,19,38,Clear,0
386,Alabama,10388,121,0,10,7,2015,Friday,17,20,Rain,0
387,Alabama,10389,73,350,14,6,2015,Sunday,1,15,Clear,0
388,Alabama,10390,13,0,11,7,2015,Saturday,22,25,Cloudy,0
389,Alabama,10391,127,1780,11,7,2015,Saturday,12,35,Clear,0
390,Alabama,10392,41,0,14,7,2015,Tuesday,19,30,Cloudy,0
391,Alabama,10393,73,350,17,7,2015,Friday,10,50,Clear,0
392,Alabama,10394,109,0,18,7,2015,Saturday,2,10,Cloudy,1
393,Alabama,10395,97,0,18,7,2015,Saturday,12,45,Clear,0
394,Alabama,10396,83,0,18,7,2015,Saturday,17,20,Clear,0
395,Alabama,10397,101,0,19,7,2015,Sunday,5,33,Clear,0
396,Alabama,10398,9,0,19,7,2015,Sunday,14,45,Rain,1
397,Alabama,10399,113,2440,19,7,2015,Sunday,19,30,Clear,0
398,Alabama,10400,129,0,20,7,2015,Monday,15,7,Clear,0
399,Alabama,10401,55,0,22,7,2015,Wednesday,23,22,Clear,1
400,Alabama,10402,101,2130,25,7,2015,Saturday,6,30,Clear,0
401,Alabama,10403,125,0,4,8,2015,Tuesday,16,10,Clear,0
402,Alabama,10404,99,0,10,7,2015,Friday,22,15,Clear,1
403,Alabama,10405,97,807,6,7,2015,Monday,20,40,Clear,0
404,Alabama,10406,49,0,18,7,2015,Saturday,17,45,Clear,0
405,Alabama,10407,83,0,19,7,2015,Sunday,21,15,Clear,1
406,Alabama,10408,71,0,25,7,2015,Saturday,23,5,Clear,0
407,Alabama,10409,97,0,30,7,2015,Thursday,19,45,Rain,0
408,Alabama,10410,39,2350,1,8,2015,Saturday,12,20,Clear,0
409,Alabama,10411,55,0,2,8,2015,Sunday,9,50,Clear,0
410,Alabama,10412,71,0,2,8,2015,Sunday,2,0,Clear,1
411,Alabama,10413,73,350,26,7,2015,Sunday,2,15,Clear,0
412,Alabama,10414,113,0,4,8,2015,Tuesday,5,40,Clear,0
413,Alabama,10415,3,0,4,8,2015,Tuesday,19,22,Clear,0
414,Alabama,10416,95,1500,7,8,2015,Friday,17,30,Clear,0
415,Alabama,10417,21,0,7,8,2015,Friday,17,0,Cloudy,1
416,Alabama,10418,95,0,7,8,2015,Friday,22,25,Cloudy,1
417,Alabama,10419,71,2850,7,8,2015,Friday,10,54,Clear,0
418,Alabama,10420,87,0,2,8,2015,Sunday,4,46,Clear,1
419,Alabama,10421,69,0,6,6,2015,Saturday,21,0,Clear,0
420,Alabama,10422,77,0,25,6,2015,Thursday,20,45,Clear,1
421,Alabama,10423,83,0,29,7,2015,Wednesday,20,25,Clear,0
422,Alabama,10424,77,0,31,7,2015,Friday,14,20,Clear,0
423,Alabama,10425,125,0,4,8,2015,Tuesday,14,48,Clear,0
424,Alabama,10426,69,930,4,8,2015,Tuesday,14,24,Clear,0
425,Alabama,10427,33,0,5,8,2015,Wednesday,18,30,Rain,0
426,Alabama,10428,33,0,5,8,2015,Wednesday,19,55,Rain,0
427,Alabama,10429,117,350,5,8,2015,Wednesday,5,35,Clear,0
428,Alabama,10430,83,0,6,8,2015,Thursday,15,30,Rain,0
429,Alabama,10431,125,0,9,8,2015,Sunday,1,10,Clear,1
430,Alabama,10432,97,2100,12,8,2015,Wednesday,17,55,Clear,0
431,Alabama,10433,73,350,13,8,2015,Thursday,1,20,Clear,0
432,Alabama,10434,127,0,13,8,2015,Thursday,16,45,Clear,1
433,Alabama,10435,19,630,14,8,2015,Friday,15,0,Clear,1
434,Alabama,10436,119,0,10,8,2015,Monday,12,15,Clear,0
435,Alabama,10437,35,0,16,8,2015,Sunday,16,20,Cloudy,0
436,Alabama,10438,101,0,20,8,2015,Thursday,15,50,Cloudy,0
437,Alabama,10439,73,20,5,7,2015,Sunday,1,34,Cloudy,1
438,Alabama,10440,53,0,1,7,2015,Wednesday,12,43,Clear,0
439,Alabama,10441,127,0,21,7,2015,Tuesday,7,25,Cloudy,0
440,Alabama,10442,97,0,17,7,2015,Friday,6,40,Clear,0
441,Alabama,10443,59,0,7,8,2015,Friday,9,46,Clear,0
442,Alabama,10444,11,0,7,8,2015,Friday,23,15,Clear,1
443,Alabama,10445,133,0,8,8,2015,Saturday,4,30,Cloudy,0
444,Alabama,10446,113,0,9,8,2015,Sunday,11,37,Clear,0
445,Alabama,10447,5,0,8,8,2015,Saturday,0,15,Clear,1
446,Alabama,10448,85,0,12,8,2015,Wednesday,17,45,Clear,0
447,Alabama,10449,123,840,14,8,2015,Friday,22,41,Clear,0
448,Alabama,10450,35,0,15,8,2015,Saturday,13,18,Clear,0
449,Alabama,10451,121,0,15,8,2015,Saturday,20,53,Clear,1
450,Alabama,10452,73,350,2,8,2015,Sunday,4,16,Clear,1
451,Alabama,10453,71,2850,14,8,2015,Friday,7,27,Clear,1
452,Alabama,10454,121,0,18,8,2015,Tuesday,12,10,Cloudy,0
453,Alabama,10455,125,0,20,8,2015,Thursday,20,0,Clear,0
454,Alabama,10456,43,0,22,8,2015,Saturday,9,35,Clear,1
455,Alabama,10457,101,2130,24,8,2015,Monday,13,3,Cloudy,0
456,Alabama,10458,3,0,23,8,2015,Sunday,14,54,Clear,0
457,Alabama,10459,125,3050,22,8,2015,Saturday,2,22,Cloudy,1
458,Alabama,10460,53,0,18,8,2015,Tuesday,10,52,Rain,0
459,Alabama,10461,21,1790,12,8,2015,Wednesday,23,28,Clear,0
460,Alabama,10462,89,0,13,8,2015,Thursday,19,35,Clear,0
461,Alabama,10463,81,2812,13,8,2015,Thursday,9,21,Clear,1
462,Alabama,10464,125,2260,5,8,2015,Wednesday,14,19,Clear,0
463,Alabama,10465,109,3040,23,8,2015,Sunday,20,54,Clear,0
464,Alabama,10466,101,2130,24,8,2015,Monday,12,40,Cloudy,0
465,Alabama,10467,15,0,29,8,2015,Saturday,12,13,Cloudy,0
466,Alabama,10468,1,0,26,8,2015,Wednesday,13,25,Clear,0
467,Alabama,10469,33,660,26,7,2015,Sunday,15,45,Clear,0
468,Alabama,10470,19,610,14,8,2015,Friday,13,9,Cloudy,0
469,Alabama,10471,87,0,17,8,2015,Monday,3,15,Clear,0
470,Alabama,10472,81,0,18,8,2015,Tuesday,7,11,Clear,0
471,Alabama,10473,47,0,21,8,2015,Friday,11,25,Clear,2
472,Alabama,10474,99,0,24,8,2015,Monday,8,35,Cloudy,0
473,Alabama,10475,109,0,28,8,2015,Friday,22,15,Clear,1
474,Alabama,10476,9,0,29,8,2015,Saturday,8,15,Clear,0
475,Alabama,10477,133,1953,31,8,2015,Monday,10,30,Cloudy,0
476,Alabama,10478,71,2720,3,9,2015,Thursday,12,52,Clear,0
477,Alabama,10479,105,0,4,9,2015,Friday,4,50,Clear,1
478,Alabama,10480,73,350,8,8,2015,Saturday,19,27,Clear,0
479,Alabama,10481,35,0,23,8,2015,Sunday,15,5,Clear,0
480,Alabama,10482,73,350,6,9,2015,Sunday,11,49,Clear,0
481,Alabama,10483,77,1200,1,8,2015,Saturday,15,39,Clear,0
482,Alabama,10484,55,0,28,8,2015,Friday,16,7,Cloudy,0
483,Alabama,10485,131,540,29,8,2015,Saturday,21,15,Cloudy,1
484,Alabama,10486,7,0,1,9,2015,Tuesday,18,40,Clear,1
485,Alabama,10487,85,0,1,9,2015,Tuesday,22,28,Clear,1
486,Alabama,10488,81,0,1,9,2015,Tuesday,19,6,Clear,1
487,Alabama,10489,73,350,4,9,2015,Friday,21,13,Clear,0
488,Alabama,10490,97,0,4,9,2015,Friday,19,30,Clear,0
489,Alabama,10491,7,0,5,9,2015,Saturday,3,50,Clear,0
490,Alabama,10492,117,0,7,9,2015,Monday,17,47,Clear,1
491,Alabama,10493,43,0,7,9,2015,Monday,18,45,Clear,0
492,Alabama,10494,73,350,7,9,2015,Monday,15,45,Clear,0
493,Alabama,10495,3,0,16,8,2015,Sunday,21,43,Cloudy,1
494,Alabama,10496,97,670,19,8,2015,Wednesday,22,2,Clear,0
495,Alabama,10497,21,0,25,8,2015,Tuesday,5,20,Clear,0
496,Alabama,10498,69,930,28,8,2015,Friday,22,35,Clear,0
497,Alabama,10499,43,830,29,8,2015,Saturday,18,18,Rain,0
498,Alabama,10500,113,2440,3,9,2015,Thursday,20,26,Clear,0
499,Alabama,10501,97,2100,5,9,2015,Saturday,1,7,Cloudy,1
500,Alabama,10502,59,0,6,9,2015,Sunday,20,45,Clear,0
501,Alabama,10503,115,0,9,9,2015,Wednesday,21,25,Cloudy,0
502,Alabama,10504,103,0,9,9,2015,Wednesday,22,25,Clear,1
503,Alabama,10505,129,2090,10,9,2015,Thursday,9,57,Clear,0
504,Alabama,10506,103,890,10,9,2015,Thursday,17,12,Clear,1
505,Alabama,10507,101,2130,13,9,2015,Sunday,23,5,Clear,1
506,Alabama,10508,19,0,13,9,2015,Sunday,4,45,Clear,1
507,Alabama,10509,113,2440,13,9,2015,Sunday,3,49,Clear,0
508,Alabama,10510,125,0,13,9,2015,Sunday,11,40,Clear,0
509,Alabama,10511,97,2550,14,9,2015,Monday,0,47,Clear,1
510,Alabama,10512,29,0,14,9,2015,Monday,9,59,Clear,0
511,Alabama,10513,121,0,14,9,2015,Monday,17,26,Clear,0
512,Alabama,10514,117,530,14,9,2015,Monday,1,18,Clear,0
513,Alabama,10515,89,1730,16,9,2015,Wednesday,19,0,Cloudy,0
514,Alabama,10516,119,0,17,9,2015,Thursday,11,55,Clear,0
515,Alabama,10517,125,3050,19,9,2015,Saturday,0,44,Clear,1
516,Alabama,10518,73,1440,4,8,2015,Tuesday,23,2,Clear,0
517,Alabama,10519,77,2832,3,7,2015,Friday,21,28,Clear,1
518,Alabama,10520,3,0,7,8,2015,Friday,22,5,Clear,0
519,Alabama,10521,53,470,18,8,2015,Tuesday,14,49,Clear,0
520,Alabama,10522,77,1200,31,8,2015,Monday,12,0,Clear,0
521,Alabama,10523,97,0,5,9,2015,Saturday,3,25,Clear,1
522,Alabama,10524,43,0,8,9,2015,Tuesday,8,59,Cloudy,0
523,Alabama,10525,125,0,17,9,2015,Thursday,11,0,Cloudy,0
524,Alabama,10526,63,1070,19,9,2015,Saturday,21,45,Clear,0
525,Alabama,10527,99,0,19,9,2015,Saturday,22,0,Clear,1
526,Alabama,10528,79,0,20,9,2015,Sunday,0,45,Clear,0
527,Alabama,10529,101,0,10,9,2015,Thursday,5,15,Clear,0
528,Alabama,10530,125,3050,18,9,2015,Friday,1,15,Clear,1
529,Alabama,10531,97,3278,20,9,2015,Sunday,22,10,Clear,0
530,Alabama,10532,49,0,21,9,2015,Monday,5,0,Cloudy,0
531,Alabama,10533,15,0,21,9,2015,Monday,21,55,Clear,0
532,Alabama,10534,53,0,23,9,2015,Wednesday,5,44,Cloudy,0
533,Alabama,10535,107,0,24,9,2015,Thursday,9,10,Clear,0
534,Alabama,10536,53,0,25,9,2015,Friday,4,45,Clear,1
535,Alabama,10537,73,350,24,9,2015,Thursday,14,40,Clear,0
536,Alabama,10538,43,0,27,9,2015,Sunday,1,0,Cloudy,0
537,Alabama,10539,91,0,27,8,2015,Thursday,4,0,Clear,0
538,Alabama,10540,117,1716,4,9,2015,Friday,23,24,Clear,1
539,Alabama,10541,79,0,8,9,2015,Tuesday,5,55,Clear,0
540,Alabama,10542,17,0,10,9,2015,Thursday,16,30,Cloudy,1
541,Alabama,10543,3,0,12,9,2015,Saturday,21,30,Clear,0
542,Alabama,10544,15,100,14,9,2015,Monday,18,38,Clear,0
543,Alabama,10545,133,0,21,9,2015,Monday,13,50,Clear,0
544,Alabama,10546,79,0,23,9,2015,Wednesday,7,5,Clear,0
545,Alabama,10547,97,2100,23,9,2015,Wednesday,19,15,Clear,0
546,Alabama,10548,73,350,24,9,2015,Thursday,11,9,Clear,0
547,Alabama,10549,57,0,24,9,2015,Thursday,11,15,Clear,0
548,Alabama,10550,125,0,26,9,2015,Saturday,4,42,Fog/Smog/Smoke,0
549,Alabama,10551,1,0,26,9,2015,Saturday,19,20,Clear,0
550,Alabama,10552,41,1950,26,9,2015,Saturday,20,5,Clear,0
551,Alabama,10553,121,0,27,9,2015,Sunday,4,50,Cloudy,1
552,Alabama,10554,35,0,30,9,2015,Wednesday,15,25,Clear,0
553,Alabama,10555,39,2350,30,9,2015,Wednesday,19,12,Clear,0
554,Alabama,10556,3,1493,1,10,2015,Thursday,13,50,Clear,0
555,Alabama,10557,117,0,1,10,2015,Thursday,22,20,Clear,1
556,Alabama,10558,101,2130,2,10,2015,Friday,8,53,Rain,0
557,Alabama,10559,89,1730,2,10,2015,Friday,22,30,Cloudy,0
558,Alabama,10560,95,0,3,10,2015,Saturday,9,10,Rain,0
559,Alabama,10561,21,0,4,10,2015,Sunday,13,20,Cloudy,0
560,Alabama,10562,73,350,4,10,2015,Sunday,14,25,Clear,0
561,Alabama,10563,115,0,7,10,2015,Wednesday,15,55,Clear,0
562,Alabama,10564,73,350,8,10,2015,Thursday,19,50,Cloudy,0
563,Alabama,10565,73,350,9,10,2015,Friday,22,14,Rain,0
564,Alabama,10566,71,2720,9,10,2015,Friday,11,40,Clear,0
565,Alabama,10567,117,530,9,10,2015,Friday,17,24,Clear,0
566,Alabama,10568,117,2405,10,10,2015,Saturday,3,54,Rain,0
567,Alabama,10569,73,350,10,10,2015,Saturday,3,30,Cloudy,0
568,Alabama,10570,125,3050,11,10,2015,Sunday,0,58,Clear,1
569,Alabama,10571,127,0,12,10,2015,Monday,13,37,Clear,1
570,Alabama,10572,21,0,12,10,2015,Monday,2,30,Clear,0
571,Alabama,10573,35,0,16,10,2015,Friday,0,1,Clear,1
572,Alabama,10574,121,0,16,10,2015,Friday,18,20,Clear,1
573,Alabama,10575,51,0,17,10,2015,Saturday,5,20,Clear,1
574,Alabama,10576,101,2130,21,10,2015,Wednesday,4,0,Clear,1
575,Alabama,10577,73,350,18,10,2015,Sunday,16,53,Clear,0
576,Alabama,10578,73,350,16,10,2015,Friday,20,50,Clear,0
577,Alabama,10579,3,0,20,10,2015,Tuesday,9,35,Clear,0
578,Alabama,10580,117,0,20,10,2015,Tuesday,8,17,Clear,0
579,Alabama,10581,117,0,20,10,2015,Tuesday,14,0,Clear,0
580,Alabama,10582,127,0,22,10,2015,Thursday,2,40,Clear,0
581,Alabama,10583,39,2350,21,10,2015,Wednesday,7,10,Clear,0
582,Alabama,10584,97,2550,25,10,2015,Sunday,20,30,Clear,0
583,Alabama,10585,89,1730,26,10,2015,Monday,5,47,Rain,0
584,Alabama,10586,73,0,15,10,2015,Thursday,18,50,Clear,0
585,Alabama,10587,121,0,26,10,2015,Monday,6,30,Rain,0
586,Alabama,10588,71,1690,27,10,2015,Tuesday,21,0,Rain,0
587,Alabama,10589,133,0,29,10,2015,Thursday,7,30,Cloudy,0
588,Alabama,10590,97,2100,30,10,2015,Friday,23,5,Cloudy,0
589,Alabama,10591,93,0,2,11,2015,Monday,19,35,Rain,0
590,Alabama,10592,113,2440,31,10,2015,Saturday,2,22,Clear,1
591,Alabama,10593,73,350,1,11,2015,Sunday,11,0,Unknown,0
592,Alabama,10594,33,0,2,11,2015,Monday,11,50,Clear,0
593,Alabama,10595,73,1270,4,11,2015,Wednesday,11,45,Cloudy,0
594,Alabama,10596,73,330,12,11,2015,Thursday,12,48,Clear,0
595,Alabama,10597,43,830,9,11,2015,Monday,18,15,Rain,0
596,Alabama,10598,73,1710,9,11,2015,Monday,9,10,Cloudy,0
597,Alabama,10599,45,2380,9,11,2015,Monday,17,20,Rain,0
598,Alabama,10600,97,0,10,11,2015,Tuesday,15,5,Clear,0
599,Alabama,10601,19,0,12,11,2015,Thursday,5,59,Rain,1
600,Alabama,10602,133,0,18,11,2015,Wednesday,7,25,Rain,0
601,Alabama,10603,43,0,20,11,2015,Friday,0,55,Clear,0
602,Alabama,10604,117,47,19,11,2015,Thursday,17,12,Clear,0
603,Alabama,10605,77,0,26,11,2015,Thursday,6,0,Cloudy,0
604,Alabama,10606,89,1730,22,11,2015,Sunday,22,15,Clear,0
605,Alabama,10607,3,1210,10,11,2015,Tuesday,19,30,Clear,0
606,Alabama,10608,119,0,16,11,2015,Monday,10,20,Clear,0
607,Alabama,10609,115,2410,8,10,2015,Thursday,19,38,Clear,0
608,Alabama,10610,103,890,8,10,2015,Thursday,8,24,Clear,1
609,Alabama,10611,97,0,11,10,2015,Sunday,15,10,Clear,1
610,Alabama,10612,113,2440,11,10,2015,Sunday,15,47,Clear,0
611,Alabama,10613,3,0,16,10,2015,Friday,2,19,Clear,1
612,Alabama,10614,51,3270,17,10,2015,Saturday,5,36,Clear,1
613,Alabama,10615,55,1280,17,10,2015,Saturday,23,51,Clear,0
614,Alabama,10616,75,0,18,10,2015,Sunday,1,30,Clear,0
615,Alabama,10617,127,0,18,10,2015,Sunday,2,30,Clear,1
616,Alabama,10618,123,0,19,10,2015,Monday,16,15,Clear,0
617,Alabama,10619,29,0,24,10,2015,Saturday,14,43,Cloudy,0
618,Alabama,10620,55,0,25,10,2015,Sunday,0,45,Clear,1
619,Alabama,10621,133,0,25,10,2015,Sunday,2,25,Cloudy,1
620,Alabama,10622,87,0,26,10,2015,Monday,6,21,Cloudy,0
621,Alabama,10623,97,0,28,10,2015,Wednesday,8,35,Clear,0
622,Alabama,10624,95,0,1,11,2015,Sunday,17,10,Fog/Smog/Smoke,1
623,Alabama,10625,15,0,1,11,2015,Sunday,2,0,Rain,1
624,Alabama,10626,33,2190,4,11,2015,Wednesday,20,7,Clear,0
625,Alabama,10627,73,330,6,11,2015,Friday,13,55,Clear,0
626,Alabama,10628,15,0,6,11,2015,Friday,14,10,Cloudy,0
627,Alabama,10629,97,2100,7,11,2015,Saturday,17,50,Rain,0
628,Alabama,10630,25,1760,8,11,2015,Sunday,2,8,Rain,1
629,Alabama,10631,7,620,12,11,2015,Thursday,14,57,Clear,0
630,Alabama,10632,47,0,12,11,2015,Thursday,16,35,Cloudy,0
631,Alabama,10633,89,0,13,11,2015,Friday,21,30,Clear,1
632,Alabama,10634,57,0,14,11,2015,Saturday,18,30,Cloudy,0
633,Alabama,10635,97,0,14,11,2015,Saturday,20,20,Clear,1
634,Alabama,10636,95,1430,15,11,2015,Sunday,10,3,Clear,1
635,Alabama,10637,13,0,15,11,2015,Sunday,1,20,Clear,1
636,Alabama,10638,71,2720,28,11,2015,Saturday,18,28,Clear,0
637,Alabama,10639,97,0,18,11,2015,Wednesday,18,30,Cloudy,0
638,Alabama,10640,19,0,19,11,2015,Thursday,9,0,Clear,0
639,Alabama,10641,5,1050,20,11,2015,Friday,21,8,Clear,0
640,Alabama,10642,63,0,20,11,2015,Friday,0,45,Clear,1
641,Alabama,10643,3,1120,20,11,2015,Friday,0,58,Clear,1
642,Alabama,10644,43,0,23,11,2015,Monday,21,50,Clear,1
643,Alabama,10645,79,0,23,11,2015,Monday,7,20,Clear,0
644,Alabama,10646,121,0,27,11,2015,Friday,7,55,Clear,0
645,Alabama,10647,97,2550,27,11,2015,Friday,17,42,Clear,0
646,Alabama,10648,83,0,28,11,2015,Saturday,6,20,Clear,0
647,Alabama,10649,87,0,27,11,2015,Friday,12,15,Clear,0
648,Alabama,10650,115,0,12,12,2015,Saturday,1,40,Clear,1
649,Alabama,10651,49,0,10,12,2015,Thursday,20,33,Clear,0
650,Alabama,10652,81,2340,6,12,2015,Sunday,19,39,Clear,0
651,Alabama,10653,109,510,8,10,2015,Thursday,99,99,Clear,0
652,Alabama,10654,73,0,3,11,2015,Tuesday,6,10,Cloudy,0
653,Alabama,10655,51,3270,18,11,2015,Wednesday,15,37,Rain,0
654,Alabama,10656,61,0,27,11,2015,Friday,22,35,Clear,1
655,Alabama,10657,53,0,29,11,2015,Sunday,10,45,Clear,0
656,Alabama,10658,73,350,1,12,2015,Tuesday,19,47,Rain,0
657,Alabama,10659,97,0,3,12,2015,Thursday,1,20,Cloudy,0
658,Alabama,10660,7,0,4,12,2015,Friday,5,0,Clear,1
659,Alabama,10661,73,350,4,12,2015,Friday,17,39,Clear,0
660,Alabama,10662,97,2100,5,12,2015,Saturday,18,10,Clear,0
661,Alabama,10663,29,0,5,12,2015,Saturday,23,0,Clear,0
662,Alabama,10664,3,2890,5,12,2015,Saturday,17,20,Clear,0
663,Alabama,10665,109,0,6,12,2015,Sunday,2,10,Clear,1
664,Alabama,10666,45,0,7,12,2015,Monday,5,45,Clear,0
665,Alabama,10667,125,0,7,12,2015,Monday,18,28,Clear,0
666,Alabama,10668,93,0,8,12,2015,Tuesday,7,5,Clear,0
667,Alabama,10669,101,2130,9,12,2015,Wednesday,6,8,Clear,0
668,Alabama,10670,73,350,10,12,2015,Thursday,22,47,Clear,0
669,Alabama,10671,45,0,12,12,2015,Saturday,15,41,Clear,1
670,Alabama,10672,25,0,13,12,2015,Sunday,6,10,Cloudy,0
671,Alabama,10673,73,1716,9,12,2015,Wednesday,0,53,Clear,1
672,Alabama,10674,73,330,19,12,2015,Saturday,23,42,Clear,0
673,Alabama,10675,101,2130,9,12,2015,Wednesday,17,22,Clear,0
674,Alabama,10676,123,60,13,12,2015,Sunday,10,24,Cloudy,0
675,Alabama,10677,7,0,15,12,2015,Tuesday,14,58,Clear,0
676,Alabama,10678,53,0,15,12,2015,Tuesday,18,30,Clear,1
677,Alabama,10679,73,330,17,12,2015,Thursday,10,0,Cloudy,0
678,Alabama,10680,51,3270,16,12,2015,Wednesday,13,15,Rain,0
679,Alabama,10681,121,0,18,12,2015,Friday,21,24,Clear,0
680,Alabama,10682,125,0,19,12,2015,Saturday,21,57,Cloudy,0
681,Alabama,10683,83,9997,20,12,2015,Sunday,16,37,Clear,0
682,Alabama,10684,51,0,25,11,2015,Wednesday,17,20,Clear,0
683,Alabama,10685,55,0,26,12,2015,Saturday,7,10,Clear,0
684,Alabama,10686,37,0,5,12,2015,Saturday,10,35,Clear,1
685,Alabama,10687,93,0,17,12,2015,Thursday,21,15,Cloudy,0
686,Alabama,10688,117,0,17,12,2015,Thursday,5,45,Rain,0
687,Alabama,10689,103,0,18,12,2015,Friday,9,45,Cloudy,0
688,Alabama,10690,133,0,16,12,2015,Wednesday,17,20,Cloudy,0
689,Alabama,10691,43,0,20,12,2015,Sunday,14,40,Clear,0
690,Alabama,10692,17,0,20,12,2015,Sunday,1,19,Clear,0
691,Alabama,10693,29,0,20,12,2015,Sunday,1,17,Clear,0
692,Alabama,10694,73,350,21,12,2015,Monday,16,20,Rain,0
693,Alabama,10695,49,1632,22,12,2015,Tuesday,17,55,Fog/Smog/Smoke,0
694,Alabama,10696,97,2100,23,12,2015,Wednesday,3,10,Rain,1
695,Alabama,10697,73,350,23,12,2015,Wednesday,10,22,Clear,0
696,Alabama,10698,125,0,25,12,2015,Friday,18,27,Rain,0
697,Alabama,10699,83,0,29,12,2015,Tuesday,4,30,Clear,0
698,Alabama,10700,119,1920,3,10,2015,Saturday,6,48,Cloudy,1
699,Alabama,10701,31,1030,16,12,2015,Wednesday,7,40,Cloudy,0
700,Alabama,10702,89,1730,17,12,2015,Thursday,21,53,Clear,0
701,Alabama,10703,73,3125,19,12,2015,Saturday,11,8,Clear,0
702,Alabama,10704,43,0,24,12,2015,Thursday,17,50,Cloudy,1
703,Alabama,10705,97,2175,27,12,2015,Sunday,12,46,Cloudy,0
704,Alabama,10706,97,0,28,12,2015,Monday,2,14,Cloudy,1
705,Alabama,10707,61,1340,29,12,2015,Tuesday,7,24,Cloudy,0
706,Alabama,10708,125,0,30,12,2015,Wednesday,18,15,Clear,0
707,Alabama,10709,125,0,29,12,2015,Tuesday,7,45,Clear,0
708,Alabama,10710,51,0,26,9,2015,Saturday,1,30,Clear,1
709,Alabama,10711,71,0,16,9,2015,Wednesday,18,20,Clear,1
710,Alabama,10712,101,0,4,9,2015,Friday,14,15,Clear,0
711,Alabama,10713,89,1730,2,9,2015,Wednesday,10,0,Cloudy,0
712,Alabama,10714,123,0,2,5,2015,Saturday,19,20,Clear,0
713,Alabama,10715,127,0,29,6,2015,Monday,22,10,Clear,0
714,Alabama,10716,23,0,29,7,2015,Wednesday,21,10,Clear,1
715,Alabama,10717,121,0,10,9,2015,Thursday,6,20,Clear,0
716,Alabama,10718,121,0,23,9,2015,Wednesday,7,25,Clear,0
717,Alabama,10719,97,0,26,9,2015,Saturday,3,5,Clear,1
718,Alabama,10720,97,0,30,9,2015,Wednesday,12,15,Clear,1
719,Alabama,10721,89,0,30,9,2015,Wednesday,18,55,Clear,0
720,Alabama,10722,119,0,24,10,2015,Saturday,15,0,Clear,1
721,Alabama,10723,89,0,24,10,2015,Saturday,18,17,Cloudy,0
722,Alabama,10724,71,2720,26,10,2015,Monday,13,50,Rain,0
723,Alabama,10725,31,0,29,10,2015,Thursday,0,0,Cloudy,1
724,Alabama,10726,25,0,29,10,2015,Thursday,16,50,Clear,1
725,Alabama,10727,45,0,2,10,2015,Friday,12,50,Cloudy,0
726,Alabama,10728,5,0,3,10,2015,Saturday,1,52,Rain,0
727,Alabama,10729,111,0,3,10,2015,Saturday,6,0,Cloudy,0
728,Alabama,10730,125,0,3,10,2015,Saturday,22,33,Clear,1
729,Alabama,10731,51,0,4,10,2015,Sunday,3,35,Rain,1
730,Alabama,10732,97,0,4,10,2015,Sunday,4,30,Cloudy,0
731,Alabama,10733,131,0,4,10,2015,Sunday,15,45,Cloudy,1
732,Alabama,10734,47,0,4,10,2015,Sunday,20,5,Cloudy,0
733,Alabama,10735,31,0,5,10,2015,Monday,1,30,Cloudy,0
734,Alabama,10736,93,1540,8,10,2015,Thursday,6,17,Clear,0
735,Alabama,10737,97,0,11,10,2015,Sunday,16,53,Clear,1
736,Alabama,10738,81,0,14,10,2015,Wednesday,18,45,Clear,0
737,Alabama,10739,109,0,15,10,2015,Thursday,13,10,Clear,0
738,Alabama,10740,33,0,15,10,2015,Thursday,17,25,Clear,0
739,Alabama,10741,15,0,16,10,2015,Friday,15,25,Clear,1
740,Alabama,10742,121,0,16,10,2015,Friday,18,20,Clear,0
741,Alabama,10743,43,0,16,10,2015,Friday,11,40,Clear,0
742,Alabama,10744,93,0,18,10,2015,Sunday,18,0,Clear,0
743,Alabama,10745,101,0,24,10,2015,Saturday,12,30,Clear,0
744,Alabama,10746,63,0,29,10,2015,Thursday,17,38,Clear,0
